"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"1","GB47722",68,39,30,41,51,68,26,49,22,24,41,24,1.08696323711536,2.28512128588707,5.86206700295315,5.18655555837282e-05,0.17167498898214,1.34318971951945
"2","GB48146",1031,341,413,504,401,306,81,203,202,195,118,105,2.18463266617264,5.03181047456235,6.14923184514818,3.22972687981774e-05,0.17167498898214,2.41950689798073
"3","GB50050",236,127,116,216,215,252,145,126,100,92,190,150,0.9635859643482,4.32228797248018,6.0218015874947,3.97957271260894e-05,0.17167498898214,2.2403432520049
"4","GB55961",140,59,73,94,106,173,75,74,68,52,72,78,1.01339868535607,3.43206541288455,5.51692516366318,9.30522640376169e-05,0.231002245473384,1.3672887228255
"5","GB40265",92,47,37,53,120,115,89,227,127,124,277,148,-0.685345196717852,3.74253850138413,-4.39926113032813,0.000689541491746795,0.273059732021114,-0.237583448182045
"6","GB40548",28,15,7,22,24,26,9,13,9,17,5,6,1.54624941127787,0.795341760653834,4.31887450709641,0.000801137005016655,0.273059732021114,-1.11415379153996
"7","GB40984",173,97,75,138,181,174,105,165,115,111,188,157,0.392851790157266,4.1189155195265,3.96220762812501,0.00157111996876892,0.273059732021114,-0.925509884142201
"8","GB41374",48,22,32,45,47,42,25,46,22,11,41,22,0.959359697653672,2.01423421660493,4.14292578111149,0.00111514958851554,0.273059732021114,-0.902012015326058
"9","GB41464",6,3,3,11,17,15,13,52,29,20,47,19,-1.31348823949474,0.913543389712639,-4.06147911782866,0.00130097484844786,0.273059732021114,-1.3941896996024
"10","GB41695",60,25,24,49,70,100,60,118,115,107,187,110,-0.706644562305917,3.23732497823962,-3.89719369182276,0.00177856930643227,0.273059732021114,-1.075411943309
"11","GB41746",29,20,14,17,40,32,24,97,72,42,112,59,-0.949175293194869,2.29877999586765,-3.97308541968809,0.00153890714882536,0.273059732021114,-1.09287146637903
"12","GB42018",159,118,86,116,160,227,112,130,96,88,99,129,0.807812486407656,3.97433742253621,4.38083856254251,0.0007136134804627,0.273059732021114,-0.242842825685781
"13","GB43266",105,54,51,91,148,154,126,247,124,154,248,195,-0.470074892391314,4.03224000383864,-3.88069698038963,0.00183552871584907,0.273059732021114,-1.06427042970487
"14","GB43802",6,7,5,10,27,8,16,46,25,19,40,30,-1.19269948444738,1.05130113929935,-4.03406263187028,0.00137044308618054,0.273059732021114,-1.36694140845659
"15","GB43866",34,12,19,40,29,35,14,14,12,22,19,10,1.30397814903937,1.36792982375589,4.71383144730362,0.000386127313337059,0.273059732021114,-0.413565011821793
"16","GB44252",18,8,12,8,38,33,20,132,49,57,142,73,-1.58699610387867,2.08946604816183,-4.28533511438594,0.000853055772121475,0.273059732021114,-0.741757100720219
"17","GB44899",241,132,137,177,535,364,367,931,555,374,1078,510,-0.884967250604646,5.55941730588524,-4.41099014708225,0.000674653788387579,0.273059732021114,-0.175384627417543
"18","GB45094",26,9,7,8,40,20,19,101,44,44,91,47,-1.29054830174712,1.84425898223895,-3.97457219580051,0.00153455711222259,0.273059732021114,-1.21021602620147
"19","GB45340",187,217,107,180,567,417,132,218,144,95,190,192,1.04556602775442,4.63546445871689,4.25575227353156,0.000901724562005624,0.273059732021114,-0.429862533714823
"20","GB45387",156,63,45,83,193,180,127,449,269,184,516,246,-0.867807602019477,4.42535073047851,-4.19676275314195,0.00100748999481333,0.273059732021114,-0.534810948482374
"21","GB45861",835,564,229,419,369,348,176,317,103,215,191,159,1.68896281127588,5.1641811524846,5.10617304962202,0.000190608198213742,0.273059732021114,0.936367407958017
"22","GB46760",224,154,119,253,287,299,144,221,189,186,295,219,0.485003472206827,4.7415486296124,4.19686202536157,0.00100730166964832,0.273059732021114,-0.526652504996498
"23","GB46876",92,49,45,72,75,98,40,90,62,51,64,76,0.582725877616397,3.07876984161865,3.91649241687153,0.00171422155541834,0.273059732021114,-1.05163046666066
"24","GB47570",16,9,8,22,42,43,28,104,44,53,84,53,-1.04791858465797,2.09162599321407,-3.99168047906978,0.00148539777710524,0.273059732021114,-1.11795999967892
"25","GB48020",45561,8815,9563,34984,51234,30870,7521,13205,3444,2586,23179,17060,1.96879367438744,10.8454227642033,4.28492126320941,0.000853717629088019,0.273059732021114,-0.755540554087902
"26","GB48130",414,462,181,191,205,181,82,127,61,119,47,29,2.36650942045222,4.0793903367099,4.71221824659287,0.000387265472604508,0.273059732021114,0.254952211799029
"27","GB48147",2345,881,767,1368,741,819,628,768,269,653,351,430,1.54968077726745,6.51547097791876,3.98494929880477,0.00150454401939638,0.273059732021114,-0.890768848235351
"28","GB48159",7,2,5,3,22,7,11,36,20,21,49,20,-1.50568331245272,0.65451706266564,-4.16235720966109,0.00107499015275319,0.273059732021114,-1.39071868230395
"29","GB48354",9,4,8,10,13,13,8,1,5,2,4,4,1.75661218076966,-0.360267769039457,3.97775638642195,0.00152528304136856,0.273059732021114,-1.92589024517646
"30","GB48400",115,79,65,84,88,142,79,86,56,64,71,78,0.807996801815614,3.39420929249904,4.04875315505893,0.00133275964544095,0.273059732021114,-0.815355363053307
"31","GB49001",200,128,95,181,192,244,91,169,144,98,207,203,0.611829744943584,4.31801317299971,4.90533419732943,0.000272898871617628,0.273059732021114,0.611037388723005
"32","GB49301",155,94,96,108,224,196,160,412,226,224,524,295,-0.619698943293622,4.66601287373045,-4.37265223555385,0.000724586914115869,0.273059732021114,-0.237970989600655
"33","GB49308",496,274,254,353,476,520,302,517,340,274,492,458,0.413520441467088,5.62186406116971,4.07224727188582,0.00127468753002743,0.273059732021114,-0.736885960090311
"34","GB49376",435,240,177,455,522,400,146,452,222,175,625,258,0.785008501675421,5.30854168057297,4.15306402524664,0.00109400786100119,0.273059732021114,-0.599954402886042
"35","GB49533",83,51,49,54,156,150,95,334,234,155,412,180,-0.941515675723072,4.06406163878779,-4.05703979869976,0.00131197340852966,0.273059732021114,-0.774461499718604
"36","GB49753",1100,388,295,374,258,211,97,371,86,116,102,101,2.0365800163724,4.78866731696201,4.54613562758891,0.000525227269757077,0.273059732021114,0.0390718309057068
"37","GB50222",14,7,12,21,22,22,35,49,59,35,111,35,-1.23799379907941,1.83906319163316,-4.33735500841268,0.000773932025296908,0.273059732021114,-0.731915332826255
"38","GB51545",63,64,34,34,144,88,70,368,237,124,308,223,-1.22323988222256,3.82711262627935,-4.00533081804667,0.00144733287969706,0.273059732021114,-0.871005475513257
"39","GB51783",3767,1066,710,1545,2604,3462,661,1640,812,1403,1391,1847,1.00468746145012,7.58742335424026,3.99682702285571,0.00147092731337196,0.273059732021114,-0.9015217360189
"40","GB52258",379,236,171,320,356,420,216,315,289,278,322,273,0.530710263458237,5.22138223219091,3.86862683323504,0.00187838179460627,0.273059732021114,-1.08434528716784
"41","GB52288",6,4,5,7,20,8,10,51,16,19,60,25,-1.37248267755207,0.846445714752518,-3.85861966279751,0.00191468446882196,0.273059732021114,-1.64887019788483
"42","GB52604",10,7,10,14,40,29,25,94,57,31,134,51,-1.43811412340617,1.92192867073505,-4.22964341456464,0.000947051368469087,0.273059732021114,-0.856578876223982
"43","GB52658",919,456,481,718,967,1330,548,725,699,374,953,865,0.609463098114339,6.50889071936897,4.09759095302843,0.00121494701934318,0.273059732021114,-0.70352229136446
"44","GB52863",8,7,2,5,5,5,8,16,19,22,26,29,-1.41005359045176,0.390833008107306,-4.09513829705052,0.00122060073289756,0.273059732021114,-1.55285537152582
"45","GB53378",35,21,17,31,95,47,53,171,69,78,167,80,-0.974234490384205,2.88346924321425,-3.92421855561353,0.001689131855411,0.273059732021114,-1.07345296977802
"46","GB53589",16,11,11,24,44,37,29,115,42,71,112,53,-1.14151496660729,2.22878553902216,-4.00681443477757,0.00144325635394091,0.273059732021114,-1.06775275663443
"47","GB53644",113,49,65,86,237,170,151,581,227,195,915,384,-1.18528180940132,4.58316038831581,-4.26372195327253,0.000888338206423315,0.273059732021114,-0.425271487108481
"48","GB53730",468,255,210,432,468,458,266,401,354,306,529,386,0.426396512055655,5.55093241787244,3.94973537047909,0.00160890494740064,0.273059732021114,-0.944972917746297
"49","GB54316",272,69,38,224,490,210,53,101,49,34,180,116,1.54065619663932,3.82688887491657,3.91318730298673,0.00172507054852531,0.273059732021114,-1.0165952215532
"50","GB54885",5,3,3,3,9,8,5,25,15,12,27,15,-1.15392170425707,0.179841346174147,-3.9511595657217,0.00160454370530965,0.273059732021114,-1.7659204217756
